12-02-20,12:15:59,Duomo,23,04BDEEF2185080,11-02-20,in,1,vrcard-24-2019
12-02-20,12:15:57,Duomo,23,04043FF2185081,11-02-20,in,2,vrcard-24-2019
12-02-20,12:12:28,Tomba Giulietta,40,040EA9F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,12:12:26,Tomba Giulietta,40,040F4BF2185085,11-02-20,in,1,vrcard-24-2019
12-02-20,12:12:18,Duomo,23,04BE47F2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,12:12:16,Duomo,23,04BF03F2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,12:10:08,Casa Giulietta,28,049FF9F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,12:10:06,Casa Giulietta,28,04A03BF2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,12:07:07,Arena,25,04BE16F2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,12:07:05,Arena,25,04BE0EF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,12:06:54,Duomo,23,041020F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,12:06:51,Duomo,23,0411F7F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,12:05:40,Santa Anastasia,45,044519121B6784,12-02-20,in,1,vrcard-48-2019
12-02-20,12:04:57,Arena,25,043D4EF2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,12:04:55,Arena,25,04414CF2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,12:02:21,Santa Anastasia,45,04C47CF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,12:02:10,Santa Anastasia,45,04BF35F2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,12:01:59,Palazzo della Ragione,46,04BF0AF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,12:01:57,Santa Anastasia,45,0497FCF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,12:01:56,Palazzo della Ragione,46,04C04BF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,12:01:53,Palazzo della Ragione,46,04C044F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,12:01:52,Santa Anastasia,45,04C034F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,12:01:52,Museo Lapidario,38,045F19121B6784,12-02-20,in,1,vrcard-48-2019
12-02-20,12:01:48,Museo Lapidario,38,045619121B6784,12-02-20,in,1,vrcard-48-2019
12-02-20,11:58:55,Santa Anastasia,45,04043FF2185081,11-02-20,in,2,vrcard-24-2019
12-02-20,11:58:53,Santa Anastasia,45,04BDEEF2185080,11-02-20,in,1,vrcard-24-2019
12-02-20,11:57:34,Tomba Giulietta,40,04ADF1F2185080,11-02-20,in,1,vrcard-24-2019
12-02-20,11:57:31,Tomba Giulietta,40,040387F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,11:55:09,Casa Giulietta,28,04C061F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:55:07,Casa Giulietta,28,04BFDCF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:55:04,Casa Giulietta,28,04BFA2F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:55:02,Casa Giulietta,28,04BFDBF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:54:40,Casa Giulietta,28,04DADFF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:54:39,Arena,25,047C43F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:54:38,Casa Giulietta,28,04DD9AF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:54:36,Arena,25,04A0E1F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:52:57,Arena,25,04D1AC3A9C4C80,12-02-20,in,2,vrcard2-24
12-02-20,11:52:48,Santa Anastasia,45,049E21F2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,11:52:30,Arena,25,047C20F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:52:28,Arena,25,04A03AF2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,11:52:26,Arena,25,04A00EF2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,11:51:28,Santa Anastasia,45,045719121B6784,12-02-20,in,1,vrcard-48-2019
12-02-20,11:51:27,Santa Anastasia,45,043519121B6784,12-02-20,in,1,vrcard-48-2019
12-02-20,11:50:45,Arena,25,04927EF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:50:42,Arena,25,049256F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:49:31,Casa Giulietta,28,041D39F2185085,12-02-20,in,1,vrcard-24-2019
12-02-20,11:49:14,Arena,25,04145EE2185081,12-02-20,in,1,vrcard-48-2019
12-02-20,11:48:35,Casa Giulietta,28,04DC7DF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:48:22,Castelvecchio,35,0410A4F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,11:48:20,Castelvecchio,35,0410D8F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,11:46:24,Casa Giulietta,28,041B25F2185085,12-02-20,in,1,vrcard-24-2019
12-02-20,11:46:08,Teatro Romano,24,041E2CF2185081,11-02-20,in,2,vrcard-24-2019
12-02-20,11:46:04,Teatro Romano,24,041E0EF2185085,11-02-20,in,2,vrcard-24-2019
12-02-20,11:44:48,Casa Giulietta,28,04F6D9F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:44:44,Casa Giulietta,28,04F6CFF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:44:42,Casa Giulietta,28,04F64FF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:44:39,Casa Giulietta,28,04F650F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:44:24,Casa Giulietta,28,04F524F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:44:17,Casa Giulietta,28,04F50BF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:43:39,Casa Giulietta,28,049E9EF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:43:37,Casa Giulietta,28,049E93F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:42:21,Castelvecchio,35,040433E2185085,11-02-20,in,1,vrcard-48-2019
12-02-20,11:42:19,Castelvecchio,35,04FBB2E2185080,11-02-20,in,1,vrcard-48-2019
12-02-20,11:39:24,San Fermo,30,04C04AF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:39:22,San Fermo,30,04BF62F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:38:20,Arena,25,04BD08F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:38:18,Arena,25,04C054F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:36:57,Museo Lapidario,38,04C83BF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:36:37,Castelvecchio,35,04208BF2185081,12-02-20,in,1,vrcard-24-2019
12-02-20,11:36:36,Castelvecchio,35,041CA8F2185081,12-02-20,in,1,vrcard-24-2019
12-02-20,11:36:09,Museo Lapidario,38,04C064F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:36:03,Museo Lapidario,38,04BF2DF2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,11:35:58,Museo Lapidario,38,04BF32F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:35:42,Museo Lapidario,38,04C08AF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:35:37,Museo Lapidario,38,04BE1EF2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,11:33:29,Castelvecchio,35,04BF9AF2185080,11-02-20,in,1,vrcard-24-2019
12-02-20,11:30:39,Casa Giulietta,28,04BDEEF2185080,11-02-20,in,1,vrcard-24-2019
12-02-20,11:30:37,Casa Giulietta,28,04043FF2185081,11-02-20,in,2,vrcard-24-2019
12-02-20,11:27:11,Arena,25,04135CE2185081,12-02-20,in,1,vrcard-48-2019
12-02-20,11:26:21,Castelvecchio,35,048019121B6784,11-02-20,in,1,vrcard-48-2019
12-02-20,11:26:19,Castelvecchio,35,047F19121B6784,11-02-20,in,1,vrcard-48-2019
12-02-20,11:25:16,Arena,25,045F19121B6784,12-02-20,in,1,vrcard-48-2019
12-02-20,11:25:07,Duomo,23,041307E2185085,11-02-20,in,1,vrcard-48-2019
12-02-20,11:25:07,Arena,25,045619121B6784,12-02-20,in,1,vrcard-48-2019
12-02-20,11:25:04,Duomo,23,041353E2185081,11-02-20,in,1,vrcard-48-2019
12-02-20,11:24:22,Casa Giulietta,28,04BF35F2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,11:24:21,Casa Giulietta,28,0497FCF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:24:19,Casa Giulietta,28,04C47CF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:24:17,Casa Giulietta,28,04C034F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:16:26,Castelvecchio,35,04BE6EF2185080,11-02-20,in,1,vrcard-24-2019
12-02-20,11:16:25,Castelvecchio,35,04BD1FF2185080,11-02-20,in,1,vrcard-24-2019
12-02-20,11:15:48,Castelvecchio,35,04C063F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:15:27,Tomba Giulietta,40,04414CF2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,11:15:20,Tomba Giulietta,40,043D4EF2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,11:13:57,Teatro Romano,24,043C9CE2185081,11-02-20,in,1,vrcard-48-2019
12-02-20,11:13:55,Teatro Romano,24,043D16E2185085,11-02-20,in,1,vrcard-48-2019
12-02-20,11:13:19,Santa Anastasia,45,04E9FAF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:13:17,Santa Anastasia,45,04E9CDF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:11:56,Castelvecchio,35,040F4BF2185085,11-02-20,in,1,vrcard-24-2019
12-02-20,11:11:55,Castelvecchio,35,040EA9F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,11:10:57,Teatro Romano,24,04181CE2185085,11-02-20,in,1,vrcard-48-2019
12-02-20,11:10:52,Teatro Romano,24,0418F2E2185081,11-02-20,in,1,vrcard-48-2019
12-02-20,11:10:31,Palazzo della Ragione,46,040EA9E2185081,12-02-20,in,1,vrcard-48-2019
12-02-20,11:10:29,Palazzo della Ragione,46,040D34E2185081,12-02-20,in,1,vrcard-48-2019
12-02-20,11:10:20,Arena,25,043B44F2185081,12-02-20,in,1,vrcard-24-2019
12-02-20,11:10:18,Arena,25,049E40F2185080,12-02-20,in,2,vrcard-24-2019
12-02-20,11:09:46,Castelvecchio,35,041042F2185081,12-02-20,in,1,vrcard-24-2019
12-02-20,11:09:33,San Fermo,30,04BFDBF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:09:31,San Fermo,30,04BFA2F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:09:24,Castelvecchio,35,04102BF2185085,12-02-20,in,1,vrcard-24-2019
12-02-20,11:07:39,Teatro Romano,24,0411F7F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,11:07:37,Teatro Romano,24,041020F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,11:07:24,Casa Giulietta,28,049EE7F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,11:07:22,Casa Giulietta,28,049E21F2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,11:06:16,Castelvecchio,35,04BE47F2185080,11-02-20,in,1,vrcard-24-2019
12-02-20,11:06:15,Castelvecchio,35,04BF4CF2185084,11-02-20,in,1,vrcard-24-2019
12-02-20,11:06:10,Castelvecchio,35,04BD07F2185080,11-02-20,in,1,vrcard-24-2019
12-02-20,11:05:10,Castelvecchio,35,04BE15F2185080,11-02-20,in,1,vrcard-24-2019
12-02-20,11:05:09,Castelvecchio,35,04BF83F2185080,11-02-20,in,1,vrcard-24-2019
12-02-20,11:04:51,Castelvecchio,35,044029F2185085,11-02-20,in,1,vrcard-24-2019
12-02-20,11:02:12,San Zeno,26,043CC0F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,11:02:08,San Zeno,26,048981F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,11:02:05,San Zeno,26,042726F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,11:00:00,Arena,25,041D39F2185085,12-02-20,in,1,vrcard-24-2019
12-02-20,10:59:59,Arena,25,041B25F2185085,12-02-20,in,1,vrcard-24-2019
12-02-20,10:59:04,Teatro Romano,24,044519121B6784,12-02-20,in,1,vrcard-48-2019
12-02-20,10:59:02,Teatro Romano,24,043D19121B6784,12-02-20,in,1,vrcard-48-2019
12-02-20,10:58:15,Museo Lapidario,38,04C063F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:56:54,Arena,25,04A03BF2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,10:56:51,Palazzo della Ragione,46,04F524F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:56:51,Arena,25,049FF9F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:56:34,Palazzo della Ragione,46,04F50BF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:55:59,Arena,25,04208BF2185081,12-02-20,in,1,vrcard-24-2019
12-02-20,10:55:58,Arena,25,041CA8F2185081,12-02-20,in,1,vrcard-24-2019
12-02-20,10:55:53,Arena,25,041454E2185081,12-02-20,in,1,vrcard-48-2019
12-02-20,10:55:52,Arena,25,0412B5E2185081,12-02-20,in,1,vrcard-48-2019
12-02-20,10:55:01,Arena,25,04C064F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:54:59,Arena,25,04C08AF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:54:57,Arena,25,04BF2DF2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,10:54:55,Arena,25,04BE1EF2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,10:54:53,Arena,25,04BF32F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:54:51,Arena,25,04C83BF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:51:21,Museo Lapidario,38,04BE6EF2185080,11-02-20,in,1,vrcard-24-2019
12-02-20,10:51:17,Museo Lapidario,38,04BD1FF2185080,11-02-20,in,1,vrcard-24-2019
12-02-20,10:51:17,San Zeno,26,0410A4F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,10:51:00,San Zeno,26,0410D8F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,10:49:05,Castelvecchio,35,040387F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,10:49:04,Castelvecchio,35,04ADF1F2185080,11-02-20,in,1,vrcard-24-2019
12-02-20,10:48:27,Museo Lapidario,38,0413E2F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,10:48:23,Museo Lapidario,38,0485CAF2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,10:47:01,Arena,25,045E19121B6784,12-02-20,in,1,vrcard-48-2019
12-02-20,10:45:25,Casa Giulietta,28,040EA9E2185081,12-02-20,in,1,vrcard-48-2019
12-02-20,10:45:23,Casa Giulietta,28,040D34E2185081,12-02-20,in,1,vrcard-48-2019
12-02-20,10:44:19,Arena,25,04BF0AF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:43:57,Arena,25,04C044F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:43:56,Arena,25,04C04BF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:41:36,Casa Giulietta,28,04D1AC3A9C4C80,12-02-20,in,2,vrcard2-24
12-02-20,10:40:48,San Fermo,30,04043FF2185081,11-02-20,in,2,vrcard-24-2019
12-02-20,10:40:46,San Fermo,30,04BDEEF2185080,11-02-20,in,1,vrcard-24-2019
12-02-20,10:40:38,San Zeno,26,04BFDCF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:36:46,Arena,25,04DC7DF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:36:42,Arena,25,04DD9AF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:36:39,Arena,25,04DADFF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:36:26,San Zeno,26,040433E2185085,11-02-20,in,1,vrcard-48-2019
12-02-20,10:36:22,San Zeno,26,04FBB2E2185080,11-02-20,in,1,vrcard-48-2019
12-02-20,10:32:07,Palazzo della Ragione,46,043519121B6784,12-02-20,in,1,vrcard-48-2019
12-02-20,10:32:05,Palazzo della Ragione,46,045719121B6784,12-02-20,in,1,vrcard-48-2019
12-02-20,10:26:35,San Zeno,26,040C2BE2185081,11-02-20,in,1,vrcard-48-2019
12-02-20,10:25:19,Casa Giulietta,28,04E9FAF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:25:17,Casa Giulietta,28,04E9CDF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:23:49,Arena,25,04BF62F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:23:48,Arena,25,04C04AF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:23:17,Castelvecchio,35,046E19121B6784,11-02-20,in,1,vrcard-48-2019
12-02-20,10:23:16,Castelvecchio,35,046619121B6784,11-02-20,in,1,vrcard-48-2019
12-02-20,10:23:01,Arena,25,049EE7F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:22:59,Arena,25,049E21F2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,10:20:49,Arena,25,049E9EF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:20:47,Arena,25,049E93F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:20:10,Casa Giulietta,28,04BCA1F2185080,11-02-20,in,1,vrcard-24-2019
12-02-20,10:12:03,Palazzo della Ragione,46,04BE47F2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,10:12:01,Palazzo della Ragione,46,04BF03F2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,10:11:29,Palazzo della Ragione,46,04BD07F2185080,11-02-20,in,1,vrcard-24-2019
12-02-20,10:11:26,Palazzo della Ragione,46,04BE47F2185080,11-02-20,in,1,vrcard-24-2019
12-02-20,10:11:23,Palazzo della Ragione,46,04BF4CF2185084,11-02-20,in,1,vrcard-24-2019
12-02-20,10:07:13,Duomo,23,043C9CE2185081,11-02-20,in,1,vrcard-48-2019
12-02-20,10:07:11,Duomo,23,043D16E2185085,11-02-20,in,1,vrcard-48-2019
12-02-20,10:06:38,Arena,25,040EA9E2185081,12-02-20,in,1,vrcard-48-2019
12-02-20,10:06:36,Arena,25,040D34E2185081,12-02-20,in,1,vrcard-48-2019
12-02-20,10:04:49,Arena,25,04BFDBF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:04:47,Arena,25,04BFA2F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,10:02:23,San Zeno,26,048019121B6784,11-02-20,in,1,vrcard-48-2019
12-02-20,10:02:21,San Zeno,26,047F19121B6784,11-02-20,in,1,vrcard-48-2019
12-02-20,10:00:25,Castelvecchio,35,0411F7F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,10:00:24,Castelvecchio,35,041020F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,09:55:05,Arena,25,0497FCF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,09:55:01,Arena,25,04BF35F2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,09:54:54,Arena,25,04C47CF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,09:54:50,Arena,25,04C034F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,09:49:38,Casa Giulietta,28,04BE47F2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,09:49:36,Casa Giulietta,28,04BF03F2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,09:46:37,Castelvecchio,35,041412F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,09:46:36,Castelvecchio,35,041068F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,09:46:03,Castelvecchio,35,041303F2185085,11-02-20,in,1,vrcard-24-2019
12-02-20,09:46:02,Castelvecchio,35,042651F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,09:37:38,Arena,25,04E9CDF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,09:37:36,Arena,25,04E9FAF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,09:30:39,Castelvecchio,35,0411D1F2185081,12-02-20,in,1,vrcard-24-2019
12-02-20,09:23:09,Teatro Romano,24,040EA9F2185081,11-02-20,in,1,vrcard-24-2019
12-02-20,09:23:07,Teatro Romano,24,040F4BF2185085,11-02-20,in,1,vrcard-24-2019
12-02-20,09:16:55,Arena,25,04BE47F2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,09:16:53,Arena,25,04BF03F2185084,12-02-20,in,1,vrcard-24-2019
12-02-20,09:15:38,Castelvecchio,35,04C061F2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,09:15:37,Castelvecchio,35,04BFDCF2185080,12-02-20,in,1,vrcard-24-2019
12-02-20,09:15:21,Arena,25,045719121B6784,12-02-20,in,1,vrcard-48-2019
12-02-20,09:15:12,Arena,25,043519121B6784,12-02-20,in,1,vrcard-48-2019
12-02-20,08:34:03,Castelvecchio,35,040C2BE2185081,11-02-20,in,1,vrcard-48-2019
11-02-20,18:44:39,Castelvecchio,35,0441E3F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,18:44:37,Castelvecchio,35,044266F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,18:15:54,Arena,25,04109AF2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,18:14:31,Casa Giulietta,28,041076F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,18:13:01,Casa Giulietta,28,04C0A2F2185080,11-02-20,in,1,vrcard-24-2019
11-02-20,18:12:59,Casa Giulietta,28,04C1E6F2185080,11-02-20,in,1,vrcard-24-2019
11-02-20,18:05:21,Arena,25,040EB0F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,18:05:16,Arena,25,04143CF2185085,11-02-20,in,1,vrcard-24-2019
11-02-20,18:04:04,Castelvecchio,35,043CC0F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,18:03:57,Castelvecchio,35,048981F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,18:03:45,Castelvecchio,35,042726F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,18:02:49,Casa Giulietta,28,04BD1FF2185080,11-02-20,in,1,vrcard-24-2019
11-02-20,18:02:47,Casa Giulietta,28,04BE6EF2185080,11-02-20,in,1,vrcard-24-2019
11-02-20,17:50:54,Teatro Romano,24,048E19121B6784,10-02-20,in,1,vrcard-48-2019
11-02-20,17:50:51,Teatro Romano,24,048719121B6784,10-02-20,in,1,vrcard-48-2019
11-02-20,17:50:50,Teatro Romano,24,048819121B6784,10-02-20,in,1,vrcard-48-2019
11-02-20,17:49:41,Teatro Romano,24,044266F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,17:49:39,Teatro Romano,24,0441E3F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,17:49:05,Museo Miniscalchi,29,04145FF2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,17:36:04,Teatro Romano,24,041076F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,17:35:03,Casa Giulietta,28,04BD07F2185080,11-02-20,in,1,vrcard-24-2019
11-02-20,17:34:03,Casa Giulietta,28,046619121B6784,11-02-20,in,1,vrcard-48-2019
11-02-20,17:34:01,Casa Giulietta,28,046E19121B6784,11-02-20,in,1,vrcard-48-2019
11-02-20,17:33:43,Casa Giulietta,28,04BDA6F2185080,11-02-20,in,1,vrcard-24-2019
11-02-20,17:33:41,Casa Giulietta,28,04BE1DF2185080,11-02-20,in,1,vrcard-24-2019
11-02-20,17:33:28,Casa Giulietta,28,04BE47F2185080,11-02-20,in,1,vrcard-24-2019
11-02-20,17:33:25,Casa Giulietta,28,04BF4CF2185084,11-02-20,in,1,vrcard-24-2019
11-02-20,17:31:49,Casa Giulietta,28,0410A4F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,17:31:48,Casa Giulietta,28,0410D8F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,17:21:15,Casa Giulietta,28,04C001F2185084,11-02-20,in,1,vrcard-24-2019
11-02-20,17:21:13,Casa Giulietta,28,04BCA1F2185080,11-02-20,in,1,vrcard-24-2019
11-02-20,17:18:08,Castelvecchio,35,04187DF2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,17:18:07,Castelvecchio,35,04189FF2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,17:09:06,Palazzo della Ragione,46,043D4EF2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,17:08:00,Giardino Giusti,43,04A019121B6784,10-02-20,in,1,vrcard-48-2019
11-02-20,17:07:58,Giardino Giusti,43,049F19121B6784,10-02-20,in,1,vrcard-48-2019
11-02-20,17:07:46,Arena,25,04BD1FF2185080,11-02-20,in,1,vrcard-24-2019
11-02-20,17:07:44,Arena,25,04BE6EF2185080,11-02-20,in,1,vrcard-24-2019
11-02-20,17:07:11,Giardino Giusti,43,04AF19121B6784,10-02-20,in,1,vrcard-48-2019
11-02-20,17:07:09,Giardino Giusti,43,04A719121B6784,10-02-20,in,1,vrcard-48-2019
11-02-20,17:06:03,Giardino Giusti,43,049819121B6784,10-02-20,in,1,vrcard-48-2019
11-02-20,17:03:16,Casa Giulietta,28,042651F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,17:03:07,Casa Giulietta,28,041412F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,17:03:05,Casa Giulietta,28,041068F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,17:02:59,Casa Giulietta,28,041303F2185085,11-02-20,in,1,vrcard-24-2019
11-02-20,17:00:52,Teatro Romano,24,043CC0F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,17:00:46,Teatro Romano,24,048981F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,17:00:36,Teatro Romano,24,042726F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,16:59:09,Arena,25,04BD07F2185080,11-02-20,in,1,vrcard-24-2019
11-02-20,16:59:07,Arena,25,04BE47F2185080,11-02-20,in,1,vrcard-24-2019
11-02-20,16:59:05,Arena,25,04BF4CF2185084,11-02-20,in,1,vrcard-24-2019
11-02-20,16:58:51,Casa Giulietta,28,041E2CF2185081,11-02-20,in,2,vrcard-24-2019
11-02-20,16:58:50,Casa Giulietta,28,041E0EF2185085,11-02-20,in,2,vrcard-24-2019
11-02-20,16:52:19,Arena,25,04BE15F2185080,11-02-20,in,1,vrcard-24-2019
11-02-20,16:52:17,Arena,25,04BF83F2185080,11-02-20,in,1,vrcard-24-2019
11-02-20,16:51:24,Arena,25,04BF9AF2185080,11-02-20,in,1,vrcard-24-2019
11-02-20,16:51:22,Arena,25,044029F2185085,11-02-20,in,1,vrcard-24-2019
11-02-20,16:51:09,Arena,25,04E9EDF2185080,11-02-20,in,1,vrcard-24-2019
11-02-20,16:51:02,Arena,25,04E9ECF2185080,11-02-20,in,1,vrcard-24-2019
11-02-20,16:48:26,Tomba Giulietta,40,041B3BF2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,16:48:23,Palazzo della Ragione,46,040F4BF2185085,11-02-20,in,1,vrcard-24-2019
11-02-20,16:48:20,Palazzo della Ragione,46,040EA9F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,16:48:19,Tomba Giulietta,40,041F60F2185081,11-02-20,in,1,vrcard-24-2019
11-02-20,16:48:14,Tomba Giulietta,40,041FF2F2185081,11-02-20,in,1,vrcard-24-2019
